time,XLE,XLB,XLI,XLY,XLP,XLV,XLF,XTL,XLU,XLK,XLRE
2016-11-16,55.7872587629,43.5235417526,55.4419459389,75.6280184862,43.9889311525,64.3828200209,19.7065387986,62.7245950481,39.0511663071,44.0361169681,24.9083398692
2016-11-17,55.4117976832,43.5415378418,55.5597340247,76.5395390868,43.910951956,64.6397273831,19.9769853512,62.6038279071,39.0595788806,44.3166017896,24.6753183134
2016-11-18,55.6386387522,43.4785515296,55.5416127807,76.3046110969,43.7549935631,63.9515826629,19.9769853512,62.97541911,38.9418028512,44.2792038134,24.7252515039
2016-11-21,56.960574637,43.991440072,55.8406133063,76.8026584354,44.0495816386,64.1809642363,20.0491044318,63.3005614126,39.354018954,44.7279795277,24.6586739166
2016-11-22,56.9292862137,44.2613814102,56.0943107219,77.7141790359,44.2748548728,63.2542626798,20.0581193169,63.3655898731,39.5054452775,44.8682219384,25.083106036
2016-11-23,57.1639493886,44.4593383915,56.5110993333,77.7893559926,44.0322529283,63.5019947791,20.1753128231,63.9043971173,39.1100543217,44.6905815515,24.9083398692
2016-11-25,56.8823535788,44.5943090605,56.8191604809,77.9772983845,44.3788271347,63.7497268783,20.2023574783,64.0158744781,39.673696748,44.8775714325,25.0165284486
2016-11-28,56.0923208902,44.4143481684,56.4295537355,77.3570884914,44.4741350415,63.2726132057,19.9679704661,63.6628628354,40.4392409388,44.9149694087,25.1080726312
2016-11-29,55.4039755773,44.4593383915,56.4748568454,77.5638251224,44.5347855276,63.6855000378,20.0220597766,63.6442832752,40.6074924094,44.9430178908,25.282838798
2016-11-30,58.2199336753,44.9362347555,56.5473418213,76.9154238705,43.8243084044,63.079932684,20.2925063292,62.836072409,39.3287812334,44.4100967301,24.9749174565
2016-12-01,58.3607315802,44.9542308447,56.9188273228,76.9530123489,43.5383846841,62.6211695372,20.6440868475,61.944253522,39.017516013,43.4938463133,24.5920963292
2016-12-02,58.5328179084,44.9722269339,56.9097667008,76.5301419672,43.8156440493,62.7679737442,20.4187147204,61.944253522,39.370844101,43.6527877121,24.825117885
2016-12-05,59.049076893,45.3231506735,56.8644635908,77.366485611,43.8676301802,62.657870589,20.6621166177,62.9289702097,39.4213195422,44.0735149443,25.024850647
2016-12-06,58.9395674114,45.3771389411,56.9731910547,77.5450308832,43.9975955076,62.8322005847,20.8424143194,63.356300093,39.3456063805,44.204407861,25.1330392265
2016-12-07,59.4088937611,46.0249981527,58.0332838272,79.0485700181,44.6300934344,62.2908600715,21.1669501825,64.5732612825,39.8587733655,45.0458623254,25.6573377269
2016-12-08,59.7296001,46.3309316692,57.7071014356,79.0485700181,44.448141976,62.4101384897,21.3652776544,65.7530633517,39.9260739538,45.1580562539,25.7904929016
2016-12-09,59.9173306399,46.3399297138,57.9698594733,79.2271152904,45.0893042579,63.1716853134,21.4103520799,65.2699947879,40.34670263,45.4852885456,25.7738485048
2016-12-12,60.1989264497,46.1329746879,57.7614651676,78.5693169189,45.2712557163,63.4744689903,21.2030097229,64.6011306227,40.7673313063,45.3450461349,26.0401588542
2016-12-13,60.8794496567,46.0609903311,57.6799195697,79.2741008884,45.4792002402,63.9882837147,21.2570990334,65.0625539989,41.1879599826,45.9153652719,26.1067364416
2016-12-14,59.6592011476,45.5121096102,57.1000397625,78.7384650716,44.985331996,63.657974249,21.1579352975,64.5918408426,40.3382900565,45.756423873,25.6490155285
2016-12-15,59.7921769467,45.8090450821,57.1634641164,78.5505226797,45.1759478095,64.0708610811,21.3382329992,65.416308824,40.6243175564,45.9621127421,25.440960568
2016-12-16,60.1616650664,45.6687664666,57.0495032373,78.167176583,45.4322740926,64.1217067182,21.1550027553,65.0447427035,41.1148841627,45.631357561,25.7915889352
2016-12-19,59.886451594,45.5781897778,57.3685720474,78.3751434333,45.5195599218,63.854456144,21.1640588353,65.743747676,41.267759171,45.9600460802,26.0203579566
2016-12-20,59.7527764788,45.6144204533,57.6967571091,78.9990439841,45.4322740926,63.8083784588,21.4266851537,65.6971473445,41.318717507,46.1290858901,26.03730381
2016-12-21,59.8471353836,45.6325357911,57.4779670679,78.9612318295,45.4235455097,63.4489725143,21.3723486741,65.5759864826,41.1488563868,46.0351748846,25.706859668
2016-12-22,60.0908958878,45.4423247447,57.3685720474,78.1104583511,45.3537168464,63.5319123477,21.3180121944,65.2420485071,41.293238339,45.9412638791,25.6729679611
2016-12-23,60.0358531933,45.5329014334,57.4232695577,77.9403036555,45.4410026755,64.0111202737,21.3542365142,65.5946266152,41.284745283,45.9882193819,25.6983867412
2016-12-27,60.1695283084,45.7774584931,57.54178083,78.2428008922,45.4322740926,64.1401377922,21.381404754,65.9208289357,41.318717507,46.1760413928,25.766170155
2016-12-28,59.5168792168,45.3155173805,56.9401082167,77.7039776892,45.1529594392,63.6517143292,21.1640588353,65.0708388892,40.9280369304,45.7628329687,25.5712928404
2016-12-29,59.3989305857,45.3155173805,56.9218757133,77.5999942641,45.3624454293,63.7623007736,21.0101054762,65.1423237977,41.4800855713,45.7722240693,25.8085347886
2016-12-30,59.2259392602,45.0166143076,56.7213181755,76.9477345974,45.1355022734,63.5319123477,21.0553858759,64.6217048942,41.2507730589,45.4153622484,26.0542496635
2017-01-03,59.894314836,45.279286705,57.058619489,77.4014804525,45.3013453488,64.3613106812,21.2908439545,65.5293861511,41.1488563868,45.819179572,26.1389789307
2017-01-04,59.768502963,45.9404965328,57.3959208025,78.4318616652,45.3013453488,64.8681652183,21.4629094735,66.4520727148,41.301731395,45.9788282813,26.4694230727
2017-01-05,59.6191013636,45.8046314997,57.2318282716,78.3751434333,45.4497312585,65.1999245517,21.2455635548,66.116550328,41.3441966751,46.0539570857,26.6049899003
2017-01-06,59.6741440581,45.8499198441,57.5600133334,78.7627180179,45.4933741731,65.3842352925,21.3180121944,65.6691871456,41.4715925153,46.3920367054,26.6049899003
2017-01-09,58.8091874306,45.8408621752,57.1133169993,78.6965467473,45.1267736905,65.6607014037,21.1731149152,65.2404640958,40.9280369304,46.3826456049,26.4355313659
2017-01-10,58.2744869699,45.8680351818,57.3503395439,78.9801379068,44.8998305346,65.8910898297,21.218395315,65.608513514,40.8006410902,46.3920367054,26.1050872238
2017-01-11,58.9035463354,46.2393996057,57.6511758505,79.1502926024,44.9871163638,65.2275711629,21.3542365142,65.5387062174,41.2252938909,46.608032018,25.9610474695
2017-01-12,58.6597858313,46.1488229169,57.4141533059,79.0746682933,44.9434734492,65.2920799221,21.1731149152,65.1793244609,41.2592661149,46.4953388114,26.0627225902
2017-01-13,58.4867945058,46.0763615659,57.6329433471,79.3677124914,44.9696591979,65.3565886814,21.2908439545,65.7292083726,41.1998147228,46.6362053196,26.0034121031
2017-01-17,58.8485036409,45.8680351818,57.186247013,79.5000550324,45.606845751,65.024829348,20.7837034775,64.8117410461,41.6499466916,46.4577744092,26.2152352711
2017-01-18,58.7148285258,46.1578805858,57.4050370542,79.3582594527,45.7639602435,64.9418895146,20.9557689965,64.746500582,41.5989883555,46.5798587164,26.2745457582
2017-01-19,58.392435601,45.8680351818,57.8243846331,79.1124804478,45.5981171681,64.5271903479,20.865208197,65.1565834991,41.2337869469,46.5141210125,26.0203579566
2017-01-20,58.6126063789,46.2756302812,57.8335008849,79.3393533754,45.8948889873,64.3613106812,20.9648250765,65.0943254563,41.310224451,46.7676807273,26.1813435643
2017-01-23,57.9914102555,46.3662069699,57.5144320748,79.3960716073,45.8774318215,64.0940601071,20.8289838773,65.2497841621,41.0978980507,46.8522006322,26.3423291719
2017-01-24,58.628332863,47.5618192614,58.0887559329,80.048331274,46.1829322236,63.6517143292,21.0916101957,66.1258703943,41.0894049947,47.1433247492,26.3508020987
2017-01-25,58.9349993037,47.878837672,58.6995447979,80.5398892837,46.1742036407,64.2507242367,21.4447973136,66.396152317,41.0894049947,47.5940975755,26.189816491
2017-01-26,58.9821787561,48.0056450363,58.8362885736,80.6627787862,45.9734462336,63.7530852366,21.4991337933,66.3402319192,41.1063911067,47.4626221678,26.1728706375
2017-01-27,58.3688458748,47.8335493276,58.790707315,80.4075467427,45.7203173289,64.2783708478,21.4176290738,66.2749914551,41.0978980507,47.6504441788,25.9525745428
2017-01-30,57.2994449534,47.3444352084,58.2893134707,80.3130163562,45.6854029973,63.9650425885,21.2455635548,65.7623878086,41.1318702747,47.2654090563,25.8085347886
2017-01-31,57.3230346796,47.0636474733,57.7788033746,80.1901268538,45.9036175702,64.9879671998,21.1097223556,66.0826252866,41.7688494758,47.0306315426,26.0203579566
2017-02-01,56.8984196079,47.299146864,57.6785246057,80.0388782354,45.5457456706,65.5501149592,21.1368905954,65.6225868141,41.0469397146,47.3874933635,25.7322784481
2017-02-02,57.2208125327,47.0908204799,57.5691295851,79.9727069648,45.9647176507,65.5316838852,21.0553858759,65.5759864826,41.4800855713,47.293582358,26.03730381
2017-02-03,57.7161967831,47.1723394998,57.9975934157,79.8687235397,46.2614894699,65.8173655334,21.4810216334,66.1911108584,41.5310439074,47.6034886761,26.2067623444
2017-02-06,57.2286757748,47.0455321355,58.0796396812,79.6323975735,46.0083605653,65.8910898297,21.381404754,65.6691871456,41.4461133472,47.6316619777,26.0457767367
2017-02-07,56.4187618418,46.6741677117,58.1799184501,79.5567732643,46.3836896308,65.955598589,21.3270682743,65.5759864826,41.5480300194,47.8194839886,25.9949391764
2017-02-08,56.5524369569,46.7828597382,58.0978721846,80.048331274,46.575718455,65.8542276815,21.1821709952,65.945620312,41.9556967081,47.9040038936,26.2152352711
2017-02-09,57.1893595645,46.7647444004,58.5445685187,80.5493423224,46.7677472792,66.0938316445,21.4719655535,66.6198339081,41.5989883555,48.0542615023,26.3253833185
2017-02-10,57.6218378782,47.1904548375,59.0094973562,81.0409003321,46.8026616109,66.2228491631,21.5353581131,67.2908786817,41.8622730919,48.1951280106,26.5033147796
2017-02-13,57.7319232672,47.5799345991,59.6020537177,81.1354307186,46.8026616109,66.6283327928,21.7798722717,67.6275194764,42.0661064362,48.4111233231,26.6304086804
2017-02-14,57.9206410768,47.5708769303,59.6294024729,81.5986296124,46.8113901938,67.153618404,22.0334425102,68.1017244498,41.7603564197,48.5707720325,26.4948418529
2017-02-15,57.6926070569,47.5074732481,59.9484712829,82.0240163515,47.2390907568,67.8816458301,22.2055080291,67.8609871372,41.6584397476,48.7304207418,26.4185855124
2017-02-16,56.90628285,47.5074732481,59.9667037864,81.608082651,47.3001908373,67.7894904597,22.1511715495,67.8500826597,42.0745994923,48.8431139483,26.5287335598
2017-02-17,56.5917531673,47.371608215,60.0669825552,81.8727677332,47.5358625761,67.8816458301,22.1602276294,68.5211274332,42.1000786603,49.0121537582,26.6049899003
2017-02-21,56.9770520286,47.5255885859,60.3678188618,82.3454196656,47.9635631391,68.1857585524,22.2689005888,69.1642120079,42.541717573,49.265713473,26.9693257492
2017-02-22,56.1120954011,47.6523959501,60.203726331,82.3454196656,47.972291722,68.084387645,22.2870127487,68.6888886266,42.7200717493,49.3220600763,26.8676506286
2017-02-23,56.3479926631,47.3897235528,59.8117275072,81.7876903853,48.0857633,68.5820266451,22.2870127487,67.5518405381,43.161710662,49.3126689757,27.0455820897
2017-02-24,55.8211554445,47.4893579104,60.0669825552,82.1658119313,48.2516063754,68.9137859785,22.1149472297,67.3374790132,43.8156759751,49.4253621823,27.1811489172
2017-02-27,56.3008132107,47.371608215,60.2857725964,82.2603423177,48.0333918024,69.2455453119,22.232676269,67.3171612687,43.5693773507,49.3971888807,27.3167157447
2017-02-28,56.1278218852,47.3263198706,60.0396338001,81.6458948056,48.0944918829,69.1073122563,22.223620189,66.1691155019,43.9685509833,49.162411367,27.2319864775
2017-03-01,57.252265501,48.2502020959,61.0515377405,82.5628395545,48.3214350388,69.7984775343,22.8575457853,66.5359533115,43.5778704067,49.8573528075,27.1642030638
2017-03-02,56.7097017983,47.73391497,60.395167617,82.3643257429,48.3127064558,69.5773046453,22.5043586674,65.7157874771,43.8921134792,49.5286642883,27.0794737966
2017-03-03,56.6074796514,47.6976842945,60.458981379,82.2414362404,48.1294062145,69.8537707565,22.6130316267,65.9021888031,43.756224583,49.6413574949,26.9947445294
2017-03-06,56.7332915245,47.3897235528,60.3131213516,81.9767511583,47.9199202245,69.5865201824,22.4409661078,65.5387062174,43.6712940228,49.5662286905,26.884596482
2017-03-07,56.2300440321,47.1270511554,60.139912569,81.7120660761,47.8588201441,69.0980967193,22.3775735481,64.872321477,43.6458148548,49.5662286905,26.7913942881
2017-03-08,54.7674810074,47.1270511554,59.9302387795,82.0523754675,47.754077149,69.3745628305,22.3866296281,64.5134989245,43.0173287098,49.6225752938,26.3931667323
2017-03-09,55.1291901425,46.9821284534,59.656751228,81.9767511583,47.8326343953,69.7523998491,22.4681343476,64.9422219743,42.9239050936,49.6131841932,26.0542496635
2017-03-10,55.0505577218,47.1995125064,60.0214012966,82.0996406607,48.0508489683,70.0196504232,22.4500221877,64.7744607809,43.2806134462,49.8761350086,26.0288308833
2017-03-13,55.0584209639,47.3353775395,59.9849362898,82.3170605496,48.0857633,69.964357201,22.5043586674,64.8210611124,43.4080092864,49.9230905113,26.0627225902
2017-03-14,54.4372248405,46.9277824402,59.4197286834,82.2981544723,47.9461059732,69.7063221639,22.4409661078,64.4109781952,43.3655440064,49.8103973047,26.0288308833
2017-03-15,55.648164119,47.6795689568,60.0943313104,82.7329942502,48.3039778729,70.5817981826,22.404741788,65.5387062174,44.0619745995,50.1484769245,26.5287335598
2017-03-16,55.2550020156,47.3534928773,59.8208437589,82.7235412115,48.3738065363,69.8998484417,22.4409661078,66.209750991,43.5778704067,50.1766502261,26.4694230727
2017-03-17,55.2149112759,47.5564073042,60.146019546,82.8280322648,48.242745118,69.5163337307,22.2217211291,66.4028599687,43.8387694437,50.2848723297,26.5183220274
2017-03-20,55.1721948689,47.812361449,60.0361303507,82.6327189103,48.327946474,69.4015522377,22.0590345,66.6786814794,43.5596320907,50.3137196693,26.5448403494
2017-03-21,54.7481949772,47.0203301107,59.1203870568,81.5859910301,48.2953927118,68.8688958168,21.4219209412,65.9166661193,44.1639447782,49.5966841632,26.5012684441
2017-03-22,54.6690905198,47.1566209226,59.3310080144,81.6808033381,48.1988721232,68.8873940429,21.3764777487,65.6361696677,44.3778759194,49.9077829234,26.5609559857
2017-03-23,54.447598039,47.3565141134,59.2485911179,81.8704279541,48.0935769356,68.6746644426,21.4219209412,65.5800703774,44.240959989,49.7758016312,26.7570721936
2017-03-24,54.234016004,46.9385556236,59.0929147579,82.0695338009,47.997056347,68.7116608948,21.3946550257,65.9498581994,44.4035476563,49.8135105718,26.7314918186
2017-03-27,53.9808817402,47.038502219,58.8822938003,82.0410901085,47.9531833521,68.896643156,21.3128572792,66.0288646999,44.2324027434,49.8135105718,26.5183220274
2017-03-28,54.7481949772,47.5836654666,59.5049992402,82.6668513412,48.0409293418,68.9428887212,21.6036937112,65.8792665924,44.1981737608,50.1717455078,26.6718042771
2017-03-29,55.4996873226,47.6200096831,59.4958418073,83.1598753428,48.1286753315,68.9613869473,21.4673641337,66.0724351487,44.0783723218,50.2565906242,26.7655989852
2017-03-30,55.4838664311,47.6290957373,59.8255093931,83.3779436512,48.0321547428,68.9706360604,21.7491119271,66.5421732063,43.7360824959,50.3508629758,26.8252865268
2017-03-31,55.2940157333,47.6200096831,59.5782587037,83.387424882,47.8917611594,68.7764046862,21.5673391572,66.3467606784,43.9072274089,50.2565906242,26.9446616099
2017-04-03,55.1990903844,47.4382886006,59.4500546426,83.055581804,47.8127897687,68.8318993646,21.5218959647,65.6548694312,43.8986701632,50.2094544484,26.9787687765
2017-04-04,55.6025231173,47.610923629,59.6057310026,82.9228445728,47.9531833521,68.7949029123,21.4946300492,65.8275617465,44.0355860935,50.2471633891,26.9020276516
2017-04-05,55.4284933109,47.5745794125,59.4134249108,82.723738726,47.8654373625,68.582173312,21.3310345562,64.8040301947,44.2837462173,50.0397642156,26.9446616099
2017-04-06,55.8714782725,47.8289889281,59.5782587037,82.9797319576,47.8654373625,68.7024117818,21.4673641337,65.3182736893,44.1725020239,50.0491914508,27.0981438595
2017-04-07,55.6578962374,47.7835586574,59.6423607343,82.7332199568,47.997056347,68.8226502515,21.3764777487,65.3463233344,43.9842426197,50.0209097453,27.1322510261
2017-04-10,56.0771498618,47.7926447116,59.7888796613,83.0366193424,48.1374499304,68.6931626687,21.3219459177,65.4491720333,44.0612578305,49.9266373937,27.3198404424
2017-04-11,56.0850603075,47.6654399538,59.8712965578,82.9702507268,48.1549991284,68.6006715382,21.2583254482,65.2060751086,44.0441433392,49.7380926906,27.4477423171
2017-04-12,55.8477469352,47.0748464355,59.0471275932,82.6384076488,48.3392657067,68.6006715382,21.0856413168,64.8320798399,44.3693186737,49.5684024577,27.4051083589
2017-04-13,54.8272994346,46.6205437291,58.625885678,82.0600525701,48.1199007325,68.4249383901,20.8129821618,64.5515833883,44.2238454978,49.3704305194,27.3454208173
2017-04-17,54.9459561207,46.9567277318,59.2669059838,82.9038821112,48.4621100922,68.6746644426,21.1765277017,65.262174399,44.4206621476,49.822937807,27.6609121083
2017-04-18,54.4317771475,46.902211407,59.0745998921,82.913363342,48.6814750664,67.925486285,20.9765776548,65.1780254635,44.5233490954,49.8135105718,27.7291264415
2017-04-19,53.6328221276,46.9658137859,59.1295444897,82.9892131884,48.4972084881,68.1289667723,20.9129571853,65.2341247538,44.2152882521,49.7758016312,27.6694389
2017-04-20,53.8938668371,47.4837188712,59.843824259,83.861486422,48.4006878994,68.5544259729,21.2674140867,65.7375223855,44.0441433392,50.2283089188,27.6609121083
2017-04-21,53.6249116819,47.4292025465,59.8987688566,83.671861806,48.260294316,68.1474649984,21.0492867628,65.2342182526,44.266631726,50.124609332,27.5671174002
2017-04-24,53.9413295115,47.9743657941,60.75041012,84.2122919615,48.6990242643,68.8226502515,21.5218959647,66.3418987399,44.4976773584,50.718525147,27.2942600675
2017-04-25,54.4001353645,48.746680395,61.043447974,84.8759781175,48.8920654416,69.1186218693,21.7127573732,67.1696437685,44.4377766389,50.9824877314,27.353947609
2017-04-26,54.2181951125,48.7375943408,61.052605407,85.2741898111,48.4972084881,69.4978355046,21.6945800962,66.6363265152,44.3008607086,50.9259243204,27.1237242345
2017-04-27,53.6249116819,48.6285616913,61.0342905411,85.7292888895,48.4357862953,69.6458213135,21.5946050727,66.5914470829,44.4548911302,51.1333234939,27.1407778178
2017-04-28,53.6644639106,48.2196892556,60.75041012,85.3879645807,48.4182370974,69.8308035746,21.3855663872,66.1036637537,44.240959989,51.2653047861,26.9872955681
2017-05-01,53.5141654415,48.2469474179,60.5672614612,85.5017393503,48.2339705191,69.9880384966,21.5218959647,66.4028599687,43.975685374,51.6518214275,27.1578314011
2017-05-02,53.2452102863,48.3287219051,60.8602993153,85.5965516583,47.9093103573,70.1822698708,21.4946300492,66.3654604418,44.0270288479,51.7649482494,27.1663581927
2017-05-03,53.3955087554,47.8562470905,60.9060864799,85.0940464259,47.9531833521,69.8400526877,21.6673141807,64.9816779474,43.8729984263,51.6706758979,26.8338133184
2017-05-04,52.4146134834,47.9107634152,60.9701885105,84.9613091947,48.3217165087,70.3025083405,21.7036687347,64.3645857539,44.0270288479,51.6329669572,26.8593936934
2017-05-05,53.2452102863,48.5922174748,61.2815412305,85.4922581195,48.4533354932,70.2655118883,21.6673141807,65.2995739258,44.266631726,51.8215116604,27.0725634846
2017-05-08,53.6249116819,48.2015171473,61.1167074376,85.6534390431,48.4357862953,69.8308035746,21.6491369037,65.6234538286,44.2495172347,52.0477653041,26.9276080266
2017-05-09,53.1819267203,47.8380749822,61.199124334,86.1464630447,48.260294316,69.9140455921,21.5673391572,66.4309096138,43.9243419001,52.1137559502,26.8252865268
2017-05-10,53.8859563913,47.9925379024,61.0709202729,85.8525448899,48.2953927118,69.7105651049,21.6400482652,66.2346555965,43.9927998653,52.3117278886,26.9702419848
2017-05-11,53.775210151,47.9198494693,61.052605407,85.3405584267,48.3655895036,69.7475615571,21.5037186877,65.3556732161,44.0527005848,52.2457372425,26.8423401101
2017-05-12,53.5932698989,47.8017307657,60.7137803882,85.2173024263,48.2251959201,69.6273230874,21.4128323027,66.0101649365,44.266631726,52.3777185347,26.7400186103
2017-05-15,54.0125235232,48.2196892556,60.9976608093,85.2362648879,48.3831387015,70.0805296272,21.5764277957,66.3168410569,44.4548911302,52.6699628245,26.8593936934
2017-05-16,53.743568368,48.2287753097,60.9335587788,84.9423467331,48.3392657067,69.8123053485,21.6400482652,66.8774599647,44.1297157957,52.9150709386,26.722965027
2017-05-17,53.2135685033,47.2111372474,59.7156201978,83.5675682672,48.2690689149,68.896643156,20.9584003778,64.5796330335,44.240959989,51.4727039595,26.89350086
2017-05-18,53.1977476118,47.2383954098,59.7980370943,84.051111038,48.3041673108,69.2018638868,21.0401981243,64.5622422535,44.3949904107,51.7743754846,26.9446616099
2017-05-19,53.8543146084,47.6472678455,60.5855763271,84.6199848859,48.5674052798,69.396095261,21.2219708942,65.3280910651,44.5661353236,52.0760470096,27.0981438595
2017-05-22,53.7356579223,47.7017841703,61.052605407,85.0466402719,48.8394178478,69.5810775221,21.2765027252,66.1224570159,44.9512113777,52.4908453565,27.1663581927
2017-05-23,53.8622250541,47.7381283868,61.1808094681,84.7242784247,48.8920654416,69.8123053485,21.4400982182,66.333670844,45.0710128167,52.5851177081,27.2004653593
2017-05-24,53.5774490074,48.0561402813,61.2540689316,85.0276778103,49.0851066188,69.9880384966,21.4310095797,65.991465173,45.3277301861,52.8019441167,27.353947609
2017-05-25,52.6044641812,48.0016239565,61.656995981,85.7766950435,49.3922175826,70.3210065666,21.4673641337,66.1784628074,45.6956917488,53.179033523,27.4562691088
2017-05-26,52.6914790844,48.0924844978,61.7302554445,86.0326882751,49.5764841609,70.1915189838,21.4582754952,66.4028599687,45.6956917488,53.1507518176,27.2857332758
2017-05-30,51.9874494134,48.0833984436,61.7119405786,86.0990568907,49.558934963,70.0897787402,21.3128572792,66.2065124526,45.8411649248,53.3770054613,27.208992151
2017-05-31,51.7659569326,48.2287753097,61.8309872068,86.3266064298,49.6993285465,70.3672521319,21.1310845092,66.2064189538,46.0722105573,53.2921603449,27.1663581927
2017-06-01,52.090285208,48.8102827739,62.2155993903,87.1419922786,50.1029600989,71.1441776286,21.3946550257,67.8073992005,46.3973858918,53.4241416371,27.2516261092
2017-06-02,51.4890913317,48.9284014775,62.4628500796,87.454872895,50.2521282814,71.6066332814,21.3128572792,68.7309805167,46.4487293657,53.9143578653,27.4903762754
2017-06-05,51.5840166806,48.7739385573,62.2430716891,87.217842125,50.3047758752,71.4031527942,21.3492118332,68.5346330006,46.3032561897,53.9614940411,27.4221619422
2017-06-06,52.1931210027,48.8011967197,61.8218297739,86.4688248918,50.1819314896,71.2274196461,21.2583254482,69.2580333492,46.2005692419,53.8577944544,27.2942600675
2017-06-07,51.4574495487,48.8647990986,61.7485703104,86.6205245846,50.1643822917,71.4216510203,21.4219209412,68.6293473024,46.3545996636,54.0274846872,27.4392155255
2017-06-08,51.3071510796,49.0101759647,61.950033835,86.0611319675,49.7870745361,71.2181705331,21.6673141807,69.2171743661,45.9695236095,54.1500387443,27.3113136508
2017-06-09,52.5411806153,49.6371136995,62.1881270915,85.6818827355,49.7256523434,71.699124412,22.0763029131,67.7770120849,45.9267373813,52.8113713519,27.4392155255
2017-06-12,52.9129715651,49.4463065628,62.4170629149,85.6344765815,49.7168777444,71.6066332814,22.1217461056,67.9362405706,45.8411649248,52.5002725917,27.6182781501
2017-06-13,53.3084938522,50.0641582435,62.6734710373,86.1654255063,49.7958491351,71.7546190903,22.2398984061,68.432158297,45.9524091182,52.877361998,27.6864924833
2017-06-14,52.3434194717,49.5371671041,62.6093690067,86.1180193523,50.1117346979,72.0968362734,22.2762529601,68.5626826458,46.2005692419,52.6228266488,27.7717603998
2017-06-15,51.9478971847,49.1010365059,62.9848237572,85.7577325819,49.9976649113,72.022843369,22.1853665751,67.844985725,46.465843857,52.3871457698,27.9081890662
2017-06-16,52.8015505637,49.3121954953,63.1895775475,85.7336739587,49.4762685887,72.1410683068,22.1608808741,68.1448541965,46.6770760428,52.2960598237,27.8926873589
2017-06-19,52.4670611031,49.7047213017,63.5760018715,86.389871796,49.7150280618,72.893214855,22.3889673384,67.9994059398,46.5218020882,53.0722185397,27.909883837
2017-06-20,51.798082182,49.4308660879,62.895159015,85.3057188474,49.5204833059,73.1346446112,22.1973747084,67.1954055119,46.5476810806,52.6462777809,27.8582944029
2017-06-21,50.9618585305,48.9105411817,62.4719323744,85.4388604376,49.3789962108,74.0632205966,22.0149055369,66.733255406,46.2716384945,52.9397036369,27.7981067298
2017-06-22,50.9300023914,48.9653122245,62.3431242664,85.2391480524,49.0518073032,74.8339386645,21.8780536583,67.1884615306,46.0559802241,52.9586343373,27.8153032078
2017-06-23,51.2724558868,49.1570108741,62.573138745,85.1345368029,49.0694931901,74.7225095462,21.7959425312,67.8633414417,45.9007062694,53.2899215941,27.935678554
2017-06-26,51.1609593999,49.3030669881,62.5915399033,85.4388604376,49.2640379459,74.6482234674,21.9145474926,67.6475149962,46.2112541788,53.0059610883,28.0646521392
2017-06-27,51.0813190522,49.001826253,62.122310367,84.7636423732,48.8395766605,73.970362998,22.0240289955,66.7748254561,45.6936743299,52.1351488704,27.952875032
2017-06-28,51.3600602693,49.4491231022,62.6835456947,85.6195525957,49.0164355294,74.3603649119,22.3707204213,67.6354099478,45.2537314583,52.7882580338,27.9872679881
2017-06-29,51.4715567562,48.855770139,62.1499121045,84.7921727139,48.494701866,73.6825044426,22.525819217,66.3989120908,44.891425564,51.8417230144,27.7035261006
2017-06-30,51.7025137647,49.1204968456,62.6651445364,85.2391480524,48.5831313005,73.5803610842,22.5075722999,66.3431725653,44.8224149175,51.7943962634,27.6863296226
2017-07-03,52.6980181116,49.5495366805,63.0515688604,85.1535570301,48.5389165833,73.7103617221,22.8360168085,66.3431725653,44.6153829779,51.434712956,27.944276793
2017-07-05,51.6308374517,49.3852235523,63.2355804432,84.9443345313,48.5035448095,74.1467924353,22.8725106428,66.0488978989,44.3997247075,51.9458418665,27.6089454715
2017-07-06,51.0574269478,49.1661393812,62.6835456947,84.0789141951,48.2294135626,73.1903591703,22.6991649299,65.2854353077,44.3824720459,51.4725743568,27.1102476087
2017-07-07,50.9777866001,49.4217375808,63.1711763892,84.8302131683,48.2028847322,73.5617895645,22.8542637257,66.1585940357,44.4169773692,52.0688914191,27.265015911
2017-07-10,51.1450313304,49.7321068231,63.3551879721,85.0109053263,47.8668528812,73.4225031667,22.8268933499,66.5871502862,44.3824720459,52.4475054268,27.0500599356
2017-07-11,51.4237725475,49.6590787661,63.2999844972,84.8397232818,47.7342087295,73.338931328,22.6261772613,66.0823040791,44.3565930535,52.5610896292,27.0070687406
2017-07-12,51.5671251735,50.234174715,63.6496065046,85.4864110055,47.999497033,73.8403623601,22.6991649299,66.3900913578,44.7361516093,53.2425948432,27.3595965401
2017-07-13,51.7741900777,50.1794036722,63.6036036089,85.4959211191,48.0083399764,73.9053626791,22.8360168085,66.3749835066,44.5808776547,53.3467136953,27.4111859742
2017-07-14,52.0847874339,50.4350018718,63.8796209832,85.7717144131,48.3885865446,74.4067937112,22.7356587642,66.5965340447,44.7879095942,53.819981205,27.6863296226
2017-07-17,52.0210751557,50.5354154502,63.8428186666,85.9809369119,48.4416442053,74.1375066754,22.6626710956,66.6235592692,44.9949415338,53.8294465552,27.7465172957
2017-07-18,51.7741900777,50.3254597863,63.6956094003,86.3708515688,48.4416442053,74.1932212345,22.6261772613,66.4302538442,45.124336496,54.0755456603,27.7121243397
2017-07-19,52.5307733814,50.8092706639,63.7600134543,86.7892965665,48.6185030743,74.7967956251,22.6353007199,67.5067586188,45.314115774,54.3500408159,27.918482076
